Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/7/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
República Centroafricana,CAF,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1071825201","0,1010419126","0,1079785383","0,1147922371","0,1094302121","0,1020803783","0,1129796948","0,1072932226","0,1386449106","0,1396457387","0,1432108767","0,1428022488","0,1378180026","0,1398538747","0,1319439856","0,1307564418","0,1352021995","0,1292470946","0,1266456275","0,1166302815","0,1157556286","0,1193248991","0,1175013149","0,1847271924","0,1845775544","0,1828018041","0,1745119343","0,1669534855","0,1712357943",,,
Canadá,CAN,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5124845705","0,5071168016","0,4961477995","0,4918597278","0,4774511763","0,4785273754","0,4784079528","0,4535418329","0,4421888099","0,4176350846","0,4126341717","0,3934230502","0,3836348068","0,3823056809","0,3794330135","0,372467512","0,3701167792","0,3633345648","0,3590085672","0,3501568206","0,3470986212","0,3461823145",,,
Europa Central y del Báltico,CEB,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,417854808","1,449779034","1,374823396","1,318119597","1,232405734","1,173514807","1,155246082","1,094700622","1,001986385","0,9294909083","0,8827676926","0,8700546783","0,8235683137","0,8262866614","0,7798437966","0,7409085777","0,7105399226","0,6737946622","0,6334418596","0,6058934816","0,6180986429","0,5992393064","0,5725655347","0,5438383812","0,5114968155","0,4995357827","0,492711235","0,4871111375","0,4632196772",,,
Suiza,CHE,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0919128383","0,09777192489","0,09787895526","0,09317735782","0,09018794254","0,09154766761","0,09229307003","0,08766154482","0,08803871029","0,08707585243","0,08220363663","0,08361300506","0,0806735882","0,08306401449","0,08157736572","0,08028982395","0,07656770262","0,07048522814","0,07083222145","0,07026106368","0,07043683639","0,06296450758","0,06414044791","0,06449099189","0,05752140657","0,05558644635","0,05528186396","0,05305927252","0,05003361544",,,
Islas del Canal,CHI,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4187636793","0,377590067","0,3618378949","0,3482029152","0,3631395282","0,3604014189","0,3887016935","0,4152044124","0,404683834","0,4250124942","0,3738745673","0,3477542889","0,343052679","0,33782768","0,3455410731","0,3326859085","0,3203874628","0,3465732413","0,3529073828","0,3433868596","0,346015532","0,3576590597","0,3485678089","0,354010176","0,3203925163","0,3360540725","0,3472894676","0,3467293638","0,3327002484",,,
China,CHN,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,115444513","2,050873443","1,885935976","1,810343067","1,674476611","1,684421756","1,522441553","1,422706271","1,362830653","1,233370685","1,207205633","1,175185009","1,162806733","1,224598168","1,290667187","1,316383155","1,290803992","1,227729916","1,152807963","1,129940111","1,121321061","1,121160356","1,067985514","1,032963886","0,9575215335","0,8887025112","0,8303748149","0,7925305851","0,7643326292",,,
Côte d'Ivoire,CIV,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1130915463","0,1163824124","0,1158314079","0,1240152333","0,1284200959","0,126473127","0,1397263883","0,166272759","0,1597828763","0,2177913356","0,2104240333","0,2078448041","0,2154215094","0,1762870897","0,1832718328","0,193134959","0,1843568723","0,178585143","0,1995740685","0,1802210491","0,1852959547","0,1866322054","0,2220565725","0,2186609861","0,2128647237","0,2086669332","0,1898021425","0,1968980943","0,1758650669",,,
Camerún,CMR,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,199009244","0,1890535677","0,1862669323","0,5325753668","0,5708300558","0,5380657243","0,4597443416","0,4541167577","0,4457619527","0,4122425639","0,4090870975","0,370319838","0,3490928069","0,3274046861","0,3287297429","0,3256676142","0,3309750295","0,3686225089","0,3601435354","0,3772907194","0,3731056928","0,3176564306","0,2691584209","0,2665707976","0,2647379511","0,2589831439","0,2641631083","0,2482464818","0,2471569582",,,
"Congo, República Democrática del",COD,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1081458739","0,06461545843","0,06140813435","0,06856914848","0,0638674073","0,06144146131","0,06257723007","0,06364935478","0,07170937222","0,07434483308","0,05566291971","0,04882287193","0,05282773372","0,06084016536","0,06232637773","0,07478475089","0,07624860032","0,07848420523","0,07895059851","0,07881145947","0,07894662105","0,09036329879","0,08136946627","0,1126653962","0,1350631693","0,07621769323","0,05305518763","0,05661139845","0,05162016148",,,
"Congo, República del",COG,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1501084206","0,5375219172","0,5119340583","0,5135638015","0,5052477443","0,5121004492","0,4692463412","0,5632631866","0,5250871918","0,4922804603","0,4436508342","0,4468257758","0,400100098","0,4167161005","0,3917569412","0,6127131695","0,5827026091","0,646661985","0,6415018571","0,577816942","0,4811710473","0,4594416519","0,4084169112","0,3463978883","0,331087744","0,2894288185","0,315636248","0,3172631858","0,3334207593",,,
